group,paper,num_units,mean_total_score_100,median_total_score_100
nat_protocols,s41596-019-0213-z,4,67.000000,67.000000
nat_protocols,s41596-020-0379-4,4,67.000000,67.000000
nat_protocols,s41596-021-00603-4,2,67.000000,67.000000
nat_protocols,s41596-021-00629-8,2,67.000000,67.000000
nat_protocols,s41596-023-00814-x,8,67.000000,67.000000
